hazard_id,date,year,month,week,quarter,weekday,area_code,area_name,hazard_category,hazard_type,description,risk_level,risk_score,status,rectify_date,rectify_days,responsible,inspector,data_type
HZ-2024-01324,2024-08-27,2024,8,35,2024Q3,Tuesday,NICKEL_COBALT,镍钴车间,个人防护,PPE佩戴不规范,镍钴车间作业人员未佩戴护目镜,Medium,5,已整改,2024-09-04,8.0,黄梅,李勇,historical
HZ-2024-01327,2024-08-27,2024,8,35,2024Q3,Tuesday,UTILITIES,公用工程,电气安全,配电箱隐患,公用工程配电箱内堆放杂物,Low,1,已整改,2024-09-11,15.0,曹雪,李涛,historical
HZ-2024-01325,2024-08-27,2024,8,35,2024Q3,Tuesday,NICKEL_COBALT,镍钴车间,电气安全,配电箱隐患,镍钴车间配电箱门未关闭上锁,High,10,已整改,2024-08-28,1.0,李金凤,孔淑珍,historical
HZ-2024-01328,2024-08-27,2024,8,35,2024Q3,Tuesday,UTILITIES,公用工程,机械安全,防护罩缺失,公用工程传动部件防护罩缺失,Low,2,已整改,2024-09-03,7.0,薛雪,孙志强,historical
HZ-2024-01326,2024-08-27,2024,8,35,2024Q3,Tuesday,RAW_MATERIAL,原料仓库,行走安全,通道障碍,原料仓库安全通道宽度不足,Low,3,已整改,2024-09-20,24.0,谭军,张凯,historical
HZ-2024-01334,2024-08-28,2024,8,35,2024Q3,Wednesday,NICKEL_COBALT,镍钴车间,化学品安全,MSDS缺失,镍钴车间未配备化学品安全技术说明书,Low,1,已整改,2024-09-04,7.0,季文,龚秀英,historical
HZ-2024-01335,2024-08-28,2024,8,35,2024Q3,Wednesday,SULFURIC_ACID,硫酸车间,行走安全,护栏缺失,硫酸车间踢脚板缺失,Medium,4,已整改,2024-09-03,6.0,林欢,杨东,historical
HZ-2024-01336,2024-08-28,2024,8,35,2024Q3,Wednesday,RAW_MATERIAL,原料仓库,电气安全,临时用电,原料仓库发现临时用电未办理审批手续,Low,1,已整改,2024-09-23,26.0,邓东,孙璐,historical
HZ-2024-01337,2024-08-28,2024,8,35,2024Q3,Wednesday,SULFURIC_ACID,硫酸车间,行走安全,通道障碍,硫酸车间通道被物料堆占,Low,3,已整改,2024-09-27,30.0,姚小红,孙斌,historical
HZ-2024-01338,2024-08-28,2024,8,35,2024Q3,Wednesday,FINISHED_GOODS,成品仓库,特种设备,起重机械问题,成品仓库行车限位器失效,Low,2,已整改,2024-09-10,13.0,向桂兰,王坤,historical
HZ-2024-01339,2024-08-28,2024,8,35,2024Q3,Wednesday,NICKEL_COBALT,镍钴车间,化学品安全,泄漏风险,镍钴车间储罐液位超限,Low,2,已整改,2024-09-24,27.0,董宇,李娟,historical
HZ-2024-01340,2024-08-28,2024,8,35,2024Q3,Wednesday,FINISHED_GOODS,成品仓库,消防安全,消防通道堵塞,成品仓库安全出口被锁闭,Medium,6,已整改,2024-09-07,10.0,冯波,马建,historical
HZ-2024-01341,2024-08-28,2024,8,35,2024Q3,Wednesday,NICKEL_COBALT,镍钴车间,机械安全,防护罩缺失,镍钴车间传动部件防护罩缺失,Low,3,已整改,2024-09-28,31.0,赵文,李强,historical
HZ-2024-01342,2024-08-28,2024,8,35,2024Q3,Wednesday,RAW_MATERIAL,原料仓库,消防安全,烟感故障,原料仓库烟感探测器被遮挡,Low,2,逾期,,,牛金凤,谭伟,historical
HZ-2024-01343,2024-08-28,2024,8,35,2024Q3,Wednesday,UTILITIES,公用工程,消防安全,消防栓问题,公用工程消防栓被遮挡,Low,3,已整改,2024-09-17,20.0,何秀兰,王婷,historical
HZ-2024-01346,2024-08-29,2024,8,35,2024Q3,Thursday,CONTROL_CENTER,中控室,机械安全,传动部件裸露,中控室联轴器裸露,Low,2,已整改,2024-09-18,20.0,陈婷婷,方浩,historical
HZ-2024-01353,2024-08-29,2024,8,35,2024Q3,Thursday,NICKEL_COBALT,镍钴车间,机械安全,紧急停止失效,镍钴车间安全联锁被旁路,Low,3,已整改,2024-09-06,8.0,赖红,张畅,historical
HZ-2024-01352,2024-08-29,2024,8,35,2024Q3,Thursday,RAW_MATERIAL,原料仓库,化学品安全,混存问题,原料仓库氧化剂与还原剂混存,Low,1,已整改,2024-09-24,26.0,杨荣,陈娟,historical
HZ-2024-01351,2024-08-29,2024,8,35,2024Q3,Thursday,SULFURIC_ACID,硫酸车间,化学品安全,标识缺失,硫酸车间化学品无安全标签,Low,1,已整改,2024-09-21,23.0,田淑华,李红霞,historical
HZ-2024-01350,2024-08-29,2024,8,35,2024Q3,Thursday,RAW_MATERIAL,原料仓库,机械安全,防护罩缺失,原料仓库传动部件防护罩缺失,Medium,5,已整改,2024-09-01,3.0,吴宇,王春梅,historical
HZ-2024-01345,2024-08-29,2024,8,35,2024Q3,Thursday,RAW_MATERIAL,原料仓库,电气安全,临时用电,原料仓库临时电缆未架空，存在损坏风险,Low,3,已整改,2024-09-13,15.0,李萍,王浩,historical
HZ-2024-01348,2024-08-29,2024,8,35,2024Q3,Thursday,NICKEL_COBALT,镍钴车间,电气安全,线路老化,镍钴车间线路超负荷运行,Low,1,已整改,2024-09-14,16.0,廖宇,王丽娟,historical
HZ-2024-01347,2024-08-29,2024,8,35,2024Q3,Thursday,UTILITIES,公用工程,消防安全,烟感故障,公用工程烟感探测器故障未修复,Low,2,已整改,2024-09-18,20.0,陈玉华,阎强,historical
HZ-2024-01344,2024-08-29,2024,8,35,2024Q3,Thursday,WASTEWATER,废水处理,化学品安全,泄漏风险,废水处理管道法兰渗漏,Low,1,已整改,2024-09-13,15.0,向丹丹,谭华,historical
HZ-2024-01349,2024-08-29,2024,8,35,2024Q3,Thursday,SULFURIC_ACID,硫酸车间,行走安全,台阶损坏,硫酸车间楼梯台阶破损,Medium,6,已整改,2024-09-01,3.0,黄建,王想,historical
HZ-2024-01359,2024-08-30,2024,8,35,2024Q3,Friday,SULFURIC_ACID,硫酸车间,化学品安全,泄漏风险,硫酸车间储罐液位超限,Medium,4,已整改,2024-09-06,7.0,张莉,孙丹丹,historical
HZ-2024-01354,2024-08-30,2024,8,35,2024Q3,Friday,NICKEL_COBALT,镍钴车间,电气安全,接地不良,镍钴车间设备接地线松动,Low,3,已整改,2024-09-20,21.0,张静,倪俊,historical
HZ-2024-01355,2024-08-30,2024,8,35,2024Q3,Friday,WASTEWATER,废水处理,电气安全,线路老化,废水处理电缆绝缘层破损,Low,3,已整改,2024-09-15,16.0,谷明,陈龙,historical
HZ-2024-01356,2024-08-30,2024,8,35,2024Q3,Friday,NICKEL_COBALT,镍钴车间,电气安全,临时用电,镍钴车间发现临时用电未办理审批手续,Low,2,已整改,2024-09-20,21.0,赵秀云,吴利,historical
HZ-2024-01357,2024-08-30,2024,8,35,2024Q3,Friday,FINISHED_GOODS,成品仓库,消防安全,消防栓问题,成品仓库消防栓箱内设备不全,Medium,7,已整改,2024-09-05,6.0,李俊,王丹丹,historical
HZ-2024-01358,2024-08-30,2024,8,35,2024Q3,Friday,ELECTROLYSIS,电解车间,个人防护,防护用品缺失,电解车间防护用品配备不足,Medium,7,已整改,2024-09-09,10.0,常丹丹,石璐,historical
HZ-2024-01361,2024-08-31,2024,8,35,2024Q3,Saturday,SULFURIC_ACID,硫酸车间,消防安全,灭火器过期,硫酸车间灭火器压力不足,Low,2,已整改,2024-09-30,30.0,刘桂英,赵晶,historical
HZ-2024-01360,2024-08-31,2024,8,35,2024Q3,Saturday,ELECTROLYSIS,电解车间,个人防护,防护用品缺失,电解车间专用防护用品未配备,Medium,7,已整改,2024-09-10,10.0,柯坤,李阳,historical
HZ-2024-01362,2024-09-01,2024,9,35,2024Q3,Sunday,NICKEL_COBALT,镍钴车间,化学品安全,混存问题,镍钴车间酸碱类化学品混存,Low,3,已整改,2024-09-16,15.0,钟桂芝,朱玉英,historical
HZ-2024-01363,2024-09-02,2024,9,36,2024Q3,Monday,FINISHED_GOODS,成品仓库,电气安全,接地不良,成品仓库接地电阻超标,Low,2,已整改,2024-10-02,30.0,王帆,吴桂英,historical
HZ-2024-01364,2024-09-02,2024,9,36,2024Q3,Monday,WASTEWATER,废水处理,化学品安全,泄漏风险,废水处理管道法兰渗漏,Low,1,已整改,2024-09-20,18.0,熊磊,胡雷,historical
HZ-2024-01365,2024-09-02,2024,9,36,2024Q3,Monday,NICKEL_COBALT,镍钴车间,电气安全,配电箱隐患,镍钴车间配电箱警示标识缺失,Low,3,已整改,2024-09-17,15.0,靳鹏,宫阳,historical
HZ-2024-01366,2024-09-02,2024,9,36,2024Q3,Monday,ELECTROLYSIS,电解车间,消防安全,烟感故障,电解车间烟感探测器故障未修复,Medium,6,已整改,2024-09-10,8.0,吕玉华,魏秀华,historical
HZ-2024-01367,2024-09-02,2024,9,36,2024Q3,Monday,CONTROL_CENTER,中控室,电气安全,漏电保护失效,中控室漏电保护器跳闸后强行合闸,Low,2,已整改,2024-09-21,19.0,刘建国,郭荣,historical
HZ-2024-01368,2024-09-03,2024,9,36,2024Q3,Tuesday,EXTRACTION,萃取车间,机械安全,设备故障,萃取车间设备异常振动未处理,Low,2,已整改,2024-09-22,19.0,谭璐,张建平,historical
HZ-2024-01369,2024-09-03,2024,9,36,2024Q3,Tuesday,WASTEWATER,废水处理,消防安全,灭火器过期,废水处理灭火器压力不足,Low,3,已整改,2024-09-30,27.0,张倩,高楠,historical
HZ-2024-01370,2024-09-03,2024,9,36,2024Q3,Tuesday,WASTEWATER,废水处理,机械安全,设备故障,废水处理设备带病运行,Low,2,已整改,2024-10-21,48.0,吕金凤,曹建华,historical
HZ-2024-01371,2024-09-03,2024,9,36,2024Q3,Tuesday,NICKEL_COBALT,镍钴车间,消防安全,消防通道堵塞,镍钴车间消防通道被物料占用,Medium,6,已整改,2024-09-09,6.0,蓝莹,王芳,historical
HZ-2024-01372,2024-09-03,2024,9,36,2024Q3,Tuesday,SULFURIC_ACID,硫酸车间,电气安全,临时用电,硫酸车间发现临时用电未办理审批手续,Medium,6,已整改,2024-09-12,9.0,葛丽娟,王斌,historical
HZ-2024-01373,2024-09-03,2024,9,36,2024Q3,Tuesday,SULFURIC_ACID,硫酸车间,电气安全,临时用电,硫酸车间发现临时用电未办理审批手续,Low,3,已整改,2024-09-20,17.0,徐旭,刘秀珍,historical
HZ-2024-01379,2024-09-04,2024,9,36,2024Q3,Wednesday,ELECTROLYSIS,电解车间,行走安全,护栏缺失,电解车间踢脚板缺失,Medium,7,已整改,2024-09-16,12.0,马强,徐婷,historical
HZ-2024-01378,2024-09-04,2024,9,36,2024Q3,Wednesday,ELECTROLYSIS,电解车间,机械安全,防护罩缺失,电解车间传动部件防护罩缺失,Low,2,已整改,2024-09-25,21.0,李丽,潘秀华,historical
HZ-2024-01377,2024-09-04,2024,9,36,2024Q3,Wednesday,SULFURIC_ACID,硫酸车间,特种设备,叉车违规,硫酸车间叉车载人违规,Medium,6,已整改,2024-09-17,13.0,李兵,孔淑华,historical
HZ-2024-01376,2024-09-04,2024,9,36,2024Q3,Wednesday,CONTROL_CENTER,中控室,消防安全,灭火器过期,中控室灭火器压力不足,Low,2,已整改,2024-09-24,20.0,计凤英,植丹,historical
HZ-2024-01375,2024-09-04,2024,9,36,2024Q3,Wednesday,ELECTROLYSIS,电解车间,电气安全,临时用电,电解车间临时配电箱未接地,Low,3,已整改,2024-09-26,22.0,滕雷,王杰,historical
HZ-2024-01374,2024-09-04,2024,9,36,2024Q3,Wednesday,EXTRACTION,萃取车间,消防安全,消防通道堵塞,萃取车间安全出口被锁闭,Low,1,逾期,,,班春梅,杨兰英,historical
HZ-2024-01380,2024-09-05,2024,9,36,2024Q3,Thursday,FINISHED_GOODS,成品仓库,电气安全,临时用电,成品仓库临时配电箱未接地,Low,1,已整改,2024-09-20,15.0,陈成,张坤,historical
HZ-2024-01381,2024-09-05,2024,9,36,2024Q3,Thursday,WASTEWATER,废水处理,行走安全,地面湿滑,废水处理地面积水未及时清理,Low,3,已整改,2024-09-21,16.0,饶淑英,温丽,historical
HZ-2024-01382,2024-09-05,2024,9,36,2024Q3,Thursday,ELECTROLYSIS,电解车间,机械安全,设备故障,电解车间设备异常振动未处理,Medium,6,已整改,2024-09-12,7.0,李秀梅,冯慧,historical
HZ-2024-01383,2024-09-05,2024,9,36,2024Q3,Thursday,NICKEL_COBALT,镍钴车间,作业安全,高处作业违规,镍钴车间高处作业未设置警戒,Low,2,已整改,2024-09-13,8.0,王小红,张兰英,historical
HZ-2024-01384,2024-09-06,2024,9,36,2024Q3,Friday,UTILITIES,公用工程,消防安全,消防通道堵塞,公用工程消防通道被物料占用,Low,3,已整改,2024-10-01,25.0,张燕,李娜,historical
HZ-2024-01385,2024-09-06,2024,9,36,2024Q3,Friday,ELECTROLYSIS,电解车间,电气安全,配电箱隐患,电解车间配电箱警示标识缺失,Low,1,已整改,2024-09-28,22.0,方红霞,禹坤,historical
HZ-2024-01386,2024-09-06,2024,9,36,2024Q3,Friday,SULFURIC_ACID,硫酸车间,电气安全,临时用电,硫酸车间临时电缆未架空，存在损坏风险,Medium,7,已整改,2024-09-16,10.0,马丽,易宇,historical
HZ-2024-01387,2024-09-06,2024,9,36,2024Q3,Friday,WASTEWATER,废水处理,电气安全,临时用电,废水处理发现临时用电未办理审批手续,Low,2,已整改,2024-09-23,17.0,易军,周帅,historical
HZ-2024-01388,2024-09-06,2024,9,36,2024Q3,Friday,ELECTROLYSIS,电解车间,行走安全,通道障碍,电解车间通道被物料堆占,Low,3,已整改,2024-09-14,8.0,杨红,刘云,historical
HZ-2024-01389,2024-09-06,2024,9,36,2024Q3,Friday,NICKEL_COBALT,镍钴车间,电气安全,临时用电,镍钴车间临时电缆未架空，存在损坏风险,Low,3,已整改,2024-09-29,23.0,李荣,袁莹,historical
HZ-2024-01390,2024-09-06,2024,9,36,2024Q3,Friday,WASTEWATER,废水处理,消防安全,应急照明故障,废水处理疏散指示标志损坏,Low,2,已整改,2024-09-24,18.0,陈淑兰,金磊,historical
HZ-2024-01391,2024-09-07,2024,9,36,2024Q3,Saturday,EXTRACTION,萃取车间,特种设备,起重机械问题,萃取车间行车限位器失效,Low,1,已整改,2024-09-20,13.0,韩小红,林海燕,historical
HZ-2024-01393,2024-09-08,2024,9,36,2024Q3,Sunday,EXTRACTION,萃取车间,行走安全,台阶损坏,萃取车间楼梯台阶破损,Low,1,已整改,2024-09-26,18.0,张凯,李雪,historical
HZ-2024-01392,2024-09-08,2024,9,36,2024Q3,Sunday,ELECTROLYSIS,电解车间,行走安全,护栏缺失,电解车间平台护栏缺失,Low,2,已整改,2024-10-02,24.0,陈梅,蒋婷婷,historical
HZ-2024-01394,2024-09-09,2024,9,37,2024Q3,Monday,SULFURIC_ACID,硫酸车间,个人防护,防护用品缺失,硫酸车间专用防护用品未配备,Low,3,已整改,2024-10-30,51.0,凌鑫,赵萍,historical
HZ-2024-01395,2024-09-09,2024,9,37,2024Q3,Monday,ELECTROLYSIS,电解车间,消防安全,灭火器过期,电解车间灭火器超过有效期,Medium,4,已整改,2024-09-18,9.0,余琴,彭畅,historical
HZ-2024-01396,2024-09-09,2024,9,37,2024Q3,Monday,CONTROL_CENTER,中控室,消防安全,灭火器过期,中控室灭火器超过有效期,Low,3,已整改,2024-10-06,27.0,章萍,张桂香,historical
HZ-2024-01397,2024-09-09,2024,9,37,2024Q3,Monday,SULFURIC_ACID,硫酸车间,机械安全,防护罩缺失,硫酸车间设备防护装置被拆除,Low,3,已整改,2024-10-06,27.0,周健,杨小红,historical
HZ-2024-01398,2024-09-10,2024,9,37,2024Q3,Tuesday,CONTROL_CENTER,中控室,化学品安全,标识缺失,中控室化学品无安全标签,Low,3,已整改,2024-10-03,23.0,陈雪梅,宋杨,historical
HZ-2024-01399,2024-09-10,2024,9,37,2024Q3,Tuesday,WASTEWATER,废水处理,行走安全,护栏缺失,废水处理平台护栏缺失,Low,3,已整改,2024-10-06,26.0,李桂兰,陈旭,historical
HZ-2024-01400,2024-09-10,2024,9,37,2024Q3,Tuesday,EXTRACTION,萃取车间,行走安全,台阶损坏,萃取车间台阶防滑条脱落,Medium,6,已整改,2024-09-21,11.0,程宁,段璐,historical
HZ-2024-01401,2024-09-10,2024,9,37,2024Q3,Tuesday,NICKEL_COBALT,镍钴车间,行走安全,照明不足,镍钴车间照度不达标,Low,2,已整改,2024-09-28,18.0,孙敏,林颖,historical
HZ-2024-01402,2024-09-10,2024,9,37,2024Q3,Tuesday,UTILITIES,公用工程,行走安全,地面湿滑,公用工程地面积水未及时清理,Low,1,已整改,2024-10-09,29.0,高桂兰,萧燕,historical
HZ-2024-01408,2024-09-11,2024,9,37,2024Q3,Wednesday,ELECTROLYSIS,电解车间,行走安全,通道障碍,电解车间通道被物料堆占,Medium,6,已整改,2024-09-23,12.0,朱想,荣晶,historical
HZ-2024-01407,2024-09-11,2024,9,37,2024Q3,Wednesday,NICKEL_COBALT,镍钴车间,消防安全,灭火器过期,镍钴车间灭火器超过有效期,Medium,7,已整改,2024-09-21,10.0,张丽,王红霞,historical
HZ-2024-01406,2024-09-11,2024,9,37,2024Q3,Wednesday,EXTRACTION,萃取车间,个人防护,防护用品缺失,萃取车间专用防护用品未配备,Low,1,已整改,2024-10-16,35.0,谢杨,王桂花,historical
HZ-2024-01409,2024-09-11,2024,9,37,2024Q3,Wednesday,ELECTROLYSIS,电解车间,消防安全,消防栓问题,电解车间消防栓箱内设备不全,Low,2,已整改,2024-09-22,11.0,张桂兰,奚芳,historical
HZ-2024-01404,2024-09-11,2024,9,37,2024Q3,Wednesday,RAW_MATERIAL,原料仓库,电气安全,线路老化,原料仓库电缆绝缘层破损,Low,2,已整改,2024-10-01,20.0,宋建,邓红梅,historical
HZ-2024-01403,2024-09-11,2024,9,37,2024Q3,Wednesday,ELECTROLYSIS,电解车间,电气安全,临时用电,电解车间发现临时用电未办理审批手续,High,9,已整改,2024-09-14,3.0,邱梅,徐亮,historical
HZ-2024-01405,2024-09-11,2024,9,37,2024Q3,Wednesday,CONTROL_CENTER,中控室,电气安全,接地不良,中控室接地电阻超标,Low,2,已整改,2024-10-07,26.0,朱强,毛颖,historical
HZ-2024-01410,2024-09-12,2024,9,37,2024Q3,Thursday,RAW_MATERIAL,原料仓库,电气安全,线路老化,原料仓库电缆绝缘层破损,Low,1,已整改,2024-10-09,27.0,马春梅,田欣,historical
HZ-2024-01411,2024-09-12,2024,9,37,2024Q3,Thursday,UTILITIES,公用工程,作业安全,动火作业隐患,公用工程动火点周围有易燃物,Low,3,已整改,2024-10-07,25.0,潘丽华,张颖,historical
HZ-2024-01412,2024-09-12,2024,9,37,2024Q3,Thursday,NICKEL_COBALT,镍钴车间,个人防护,防护用品缺失,镍钴车间专用防护用品未配备,Low,1,已整改,2024-10-09,27.0,刘岩,陈勇,historical
HZ-2024-01413,2024-09-12,2024,9,37,2024Q3,Thursday,RAW_MATERIAL,原料仓库,电气安全,接地不良,原料仓库设备接地线松动,Low,2,已整改,2024-10-03,21.0,高慧,丛丽丽,historical
HZ-2024-01414,2024-09-12,2024,9,37,2024Q3,Thursday,NICKEL_COBALT,镍钴车间,行走安全,照明不足,镍钴车间照明灯损坏未更换,Low,1,已整改,2024-09-24,12.0,李玉,梁瑞,historical
HZ-2024-01420,2024-09-13,2024,9,37,2024Q3,Friday,UTILITIES,公用工程,消防安全,消防通道堵塞,公用工程安全出口被锁闭,Medium,7,已整改,2024-09-19,6.0,王春梅,聂志强,historical
HZ-2024-01419,2024-09-13,2024,9,37,2024Q3,Friday,RAW_MATERIAL,原料仓库,化学品安全,MSDS缺失,原料仓库未配备化学品安全技术说明书,Low,1,已整改,2024-10-08,25.0,阎红,秦秀荣,historical
HZ-2024-01418,2024-09-13,2024,9,37,2024Q3,Friday,EXTRACTION,萃取车间,行走安全,地面湿滑,萃取车间油污导致地面湿滑,Low,2,已整改,2024-10-12,29.0,赵荣,梁建国,historical
HZ-2024-01416,2024-09-13,2024,9,37,2024Q3,Friday,RAW_MATERIAL,原料仓库,电气安全,临时用电,原料仓库临时配电箱未接地,Low,2,已整改,2024-10-12,29.0,饶凤英,徐琴,historical
HZ-2024-01415,2024-09-13,2024,9,37,2024Q3,Friday,SULFURIC_ACID,硫酸车间,机械安全,防护罩缺失,硫酸车间传动部件防护罩缺失,Low,3,已整改,2024-09-29,16.0,王建平,徐华,historical
HZ-2024-01417,2024-09-13,2024,9,37,2024Q3,Friday,CONTROL_CENTER,中控室,电气安全,配电箱隐患,中控室配电箱警示标识缺失,Low,1,已整改,2024-10-07,24.0,李晶,陶秀兰,historical
HZ-2024-01421,2024-09-14,2024,9,37,2024Q3,Saturday,EXTRACTION,萃取车间,化学品安全,存储不当,萃取车间化学品未分类存放,Low,3,已整改,2024-10-05,21.0,张强,赖林,historical
HZ-2024-01422,2024-09-15,2024,9,37,2024Q3,Sunday,SULFURIC_ACID,硫酸车间,特种设备,压力容器超期,硫酸车间压力容器未按期检验,Low,1,已整改,2024-10-10,25.0,谢欢,王芳,historical
HZ-2024-01423,2024-09-15,2024,9,37,2024Q3,Sunday,NICKEL_COBALT,镍钴车间,特种设备,压力容器超期,镍钴车间安全阀未校验,Low,3,已整改,2024-10-10,25.0,尹帆,海英,historical
HZ-2024-01428,2024-09-16,2024,9,38,2024Q3,Monday,UTILITIES,公用工程,行走安全,通道障碍,公用工程安全通道宽度不足,Medium,6,已整改,2024-09-28,12.0,钟宁,季佳,historical
HZ-2024-01429,2024-09-16,2024,9,38,2024Q3,Monday,ELECTROLYSIS,电解车间,化学品安全,MSDS缺失,电解车间未配备化学品安全技术说明书,Low,3,已整改,2024-10-17,31.0,区帆,许兵,historical
HZ-2024-01427,2024-09-16,2024,9,38,2024Q3,Monday,CONTROL_CENTER,中控室,电气安全,漏电保护失效,中控室漏电保护器跳闸后强行合闸,Low,3,已整改,2024-09-29,13.0,白林,包桂香,historical
HZ-2024-01426,2024-09-16,2024,9,38,2024Q3,Monday,FINISHED_GOODS,成品仓库,化学品安全,MSDS缺失,成品仓库未配备化学品安全技术说明书,Low,3,已整改,2024-09-28,12.0,王丽,邵云,historical
HZ-2024-01425,2024-09-16,2024,9,38,2024Q3,Monday,WASTEWATER,废水处理,电气安全,接地不良,废水处理设备接地线松动,Low,1,已整改,2024-10-11,25.0,刘娜,孙秀芳,historical
